start_seconds,end_seconds,start_timecode,end_timecode,score,flagged,track_1_score,track_1_rms_dbfs,track_1_low_frequency_ratio,track_1_spectral_flatness,track_1_peak,track_2_score,track_2_rms_dbfs,track_2_low_frequency_ratio,track_2_spectral_flatness,track_2_peak
4560.0,4570.0,01:16:00.000,01:16:10.000,0.968723,True,0.954485,-19.642,0.992265,0.051633,0.488645,0.968723,-14.956,0.994915,0.058093,1.305272
4570.0,4580.0,01:16:10.000,01:16:20.000,0.928017,False,0.892607,-15.798,0.99739,0.035198,0.934494,0.928017,-13.206,0.998358,0.042735,1.21611
4580.0,4590.0,01:16:20.000,01:16:30.000,0.991599,True,0.973954,-9.741,0.995147,0.061195,2.730237,0.991599,-6.264,0.996783,0.085568,2.7382
4590.0,4600.0,01:16:30.000,01:16:40.000,0.992158,True,0.992158,-10.766,0.993973,0.088993,1.402897,0.985656,-7.72,0.996144,0.07282,2.451402
4600.0,4610.0,01:16:40.000,01:16:50.000,0.993576,True,0.993576,-11.436,0.987962,0.099321,1.188762,0.976794,-8.735,0.996155,0.063288,1.526294
4610.0,4620.0,01:16:50.000,01:17:00.000,0.98961,True,0.98961,-12.287,0.986984,0.082027,1.213137,0.979807,-10.687,0.995177,0.0661,1.297405
4620.0,4630.0,01:17:00.000,01:17:10.000,0.988755,True,0.988755,-16.314,0.989965,0.080712,0.946867,0.983295,-13.445,0.994125,0.070253,1.131886
4630.0,4640.0,01:17:10.000,01:17:20.000,0.98659,True,0.98659,-18.155,0.983949,0.077417,0.469635,0.9613,-14.338,0.995299,0.054122,0.861356
4640.0,4650.0,01:17:20.000,01:17:30.000,0.986948,True,0.986948,-19.529,0.990369,0.078192,0.598969,0.92925,-16.008,0.99636,0.043165,0.726034
4650.0,4660.0,01:17:30.000,01:17:40.000,0.98874,True,0.98874,-24.723,0.987731,0.091855,0.35883,0.987785,-22.173,0.991223,0.082395,0.475154
4660.0,4670.0,01:17:40.000,01:17:50.000,0.950788,True,0.950788,-22.305,0.990882,0.050565,0.451222,0.872532,-19.464,0.997095,0.031853,0.53299
4670.0,4680.0,01:17:50.000,01:18:00.000,0.985093,True,0.963557,-19.224,0.991767,0.055762,0.568976,0.985093,-13.363,0.997496,0.072458,1.302859
4680.0,4690.0,01:18:00.000,01:18:10.000,0.96934,True,0.96934,-24.094,0.986472,0.060575,0.311509,0.965056,-15.459,0.997423,0.056017,0.629997
4690.0,4700.0,01:18:10.000,01:18:20.000,0.9739,True,0.868052,-23.426,0.992197,0.031389,0.312939,0.9739,-14.706,0.9969,0.061409,0.721881
4700.0,4710.0,01:18:20.000,01:18:30.000,0.878844,False,0.878844,-23.955,0.993723,0.033212,0.242452,0.874741,-15.138,0.998571,0.032076,0.909702
4710.0,4720.0,01:18:30.000,01:18:40.000,0.930013,False,0.930013,-27.421,0.994223,0.044807,0.16935,0.874826,-23.521,0.997356,0.03247,0.310458
4720.0,4730.0,01:18:40.000,01:18:50.000,0.960689,True,0.960689,-24.39,0.990143,0.055451,0.301251,0.932321,-21.003,0.994932,0.044328,0.344096
4730.0,4740.0,01:18:50.000,01:19:00.000,0.988928,True,0.988928,-18.594,0.993251,0.081946,0.451073,0.950011,-15.355,0.997583,0.049478,0.815191
4740.0,4750.0,01:19:00.000,01:19:10.000,0.986572,True,0.986572,-15.209,0.992538,0.075551,0.871545,0.96268,-13.032,0.997135,0.054676,1.006673
4750.0,4760.0,01:19:10.000,01:19:20.000,0.97439,True,0.97439,-16.56,0.992655,0.062126,0.83191,0.966935,-13.142,0.996288,0.056911,0.95324
4760.0,4770.0,01:19:20.000,01:19:30.000,0.973046,True,0.92653,-15.659,0.995146,0.042465,0.620891,0.973046,-11.437,0.997658,0.060553,1.128526
4770.0,4780.0,01:19:30.000,01:19:40.000,0.955596,True,0.955596,-16.317,0.99492,0.05174,0.726667,0.948482,-10.872,0.998339,0.048766,1.507306
4780.0,4790.0,01:19:40.000,01:19:50.000,0.980297,True,0.980297,-18.683,0.993692,0.067799,0.467369,0.969645,-15.643,0.996383,0.058668,0.626558
4790.0,4800.0,01:19:50.000,01:20:00.000,0.991418,True,0.991418,-21.05,0.970518,0.106009,0.401452,0.98525,-18.718,0.984193,0.075158,0.543869
4800.0,4810.0,01:20:00.000,01:20:10.000,0.968532,True,0.968532,-17.646,0.994278,0.058265,0.669759,0.944033,-14.091,0.997699,0.047371,0.859394
4810.0,4820.0,01:20:10.000,01:20:20.000,0.985558,True,0.985558,-21.035,0.990611,0.076392,0.410969,0.958257,-18.392,0.994922,0.053051,0.530342
4820.0,4830.0,01:20:20.000,01:20:30.000,0.991931,True,0.988854,-22.982,0.935115,0.181598,0.364539,0.991931,-20.723,0.960823,0.144183,0.367686
4830.0,4840.0,01:20:30.000,01:20:40.000,0.984703,True,0.984703,-21.927,0.991709,0.075389,0.666229,0.9391,-19.14,0.996942,0.046109,0.631516
4840.0,4850.0,01:20:40.000,01:20:50.000,0.934147,False,0.934147,-23.096,0.995517,0.045085,0.304096,0.916187,-19.728,0.99742,0.040159,0.533403
4850.0,4860.0,01:20:50.000,01:21:00.000,0.961359,True,0.961359,-29.932,0.991752,0.059021,0.132256,0.913479,-25.996,0.9957,0.040252,0.259725
4860.0,4870.0,01:21:00.000,01:21:10.000,0.925824,False,0.916868,-26.035,0.997536,0.041032,0.37953,0.925824,-24.67,0.997348,0.043021,0.238838
4870.0,4880.0,01:21:10.000,01:21:20.000,0.981809,True,0.981809,-29.495,0.985744,0.084328,0.148211,0.923716,-24.845,0.994625,0.042538,0.306914
4880.0,4890.0,01:21:20.000,01:21:30.000,0.979707,True,0.979707,-30.145,0.983378,0.08157,0.153963,0.970799,-27.068,0.99003,0.063285,0.198815
4890.0,4900.0,01:21:30.000,01:21:40.000,0.970912,True,0.970912,-34.951,0.960649,0.105753,0.117698,0.945573,-31.904,0.982652,0.05284,0.13983
4900.0,4910.0,01:21:40.000,01:21:50.000,0.964199,True,0.964199,-33.712,0.986707,0.068474,0.108281,0.883516,-30.038,0.994972,0.035029,0.149823
4910.0,4920.0,01:21:50.000,01:22:00.000,0.96283,True,0.96283,-33.031,0.989102,0.065032,0.150277,0.95369,-31.042,0.992351,0.055688,0.115
4920.0,4930.0,01:22:00.000,01:22:10.000,0.973488,True,0.973488,-31.302,0.987792,0.072976,0.16286,0.919093,-28.734,0.99404,0.04227,0.193428
4930.0,4940.0,01:22:10.000,01:22:20.000,0.977277,True,0.975703,-26.61,0.970932,0.068613,0.235026,0.977277,-23.917,0.985252,0.067241,0.335609
4940.0,4950.0,01:22:20.000,01:22:30.000,0.954163,True,0.954163,-20.427,0.99622,0.051524,0.471311,0.91736,-15.713,0.998479,0.040231,1.066479
4950.0,4960.0,01:22:30.000,01:22:40.000,0.945893,False,0.945893,-22.587,0.996091,0.048725,0.311866,0.857826,-19.464,0.998228,0.029539,0.397695
4960.0,4970.0,01:22:40.000,01:22:50.000,0.981656,True,0.981656,-25.253,0.977685,0.074703,0.398866,0.899272,-19.439,0.99267,0.036631,0.720839
4970.0,4980.0,01:22:50.000,01:23:00.000,0.987317,True,0.987317,-23.686,0.986438,0.083981,0.30552,0.931009,-20.373,0.994297,0.043918,0.469905
4980.0,4990.0,01:23:00.000,01:23:10.000,0.968634,True,0.968634,-16.965,0.99485,0.058231,0.854144,0.908409,-14.26,0.997673,0.038248,0.884814
4990.0,5000.0,01:23:10.000,01:23:20.000,0.98894,True,0.98894,-17.379,0.991805,0.081447,0.573618,0.940134,-13.254,0.99752,0.046122,0.911237
5000.0,5010.0,01:23:20.000,01:23:30.000,0.971279,True,0.971279,-19.437,0.994127,0.060302,0.458705,0.94455,-17.037,0.997057,0.047689,0.522157
5010.0,5020.0,01:23:30.000,01:23:40.000,0.958491,True,0.958491,-22.025,0.991527,0.053753,0.328138,0.877757,-17.545,0.997123,0.032646,0.575797
5020.0,5030.0,01:23:40.000,01:23:50.000,0.90753,False,0.90753,-22.058,0.993419,0.038473,0.325811,0.895643,-17.679,0.996141,0.035831,0.549284
5030.0,5040.0,01:23:50.000,01:24:00.000,0.979263,True,0.979263,-14.232,0.99367,0.065951,0.875653,0.969252,-10.871,0.996631,0.058127,1.276041
5040.0,5050.0,01:24:00.000,01:24:10.000,0.946161,False,0.946161,-18.323,0.991541,0.048404,0.75664,0.914396,-13.796,0.998136,0.039518,1.091427
5050.0,5060.0,01:24:10.000,01:24:20.000,0.98626,True,0.98626,-14.761,0.979946,0.076074,0.836212,0.977406,-8.803,0.994704,0.063854,2.532165
5060.0,5070.0,01:24:20.000,01:24:30.000,0.985709,True,0.856496,-12.465,0.997222,0.029191,1.265888,0.985709,-5.777,0.997795,0.072687,2.345897
5070.0,5080.0,01:24:30.000,01:24:40.000,0.99312,True,0.948788,-8.624,0.996413,0.048859,2.222653,0.99312,-1.699,0.997487,0.091182,4.354593
5080.0,5090.0,01:24:40.000,01:24:50.000,0.995624,True,0.957633,-9.805,0.996403,0.052291,1.256138,0.995624,-3.939,0.997025,0.118072,3.202345
5090.0,5100.0,01:24:50.000,01:25:00.000,0.987711,True,0.98201,-7.756,0.994973,0.068234,1.532105,0.987711,-4.501,0.99723,0.075935,3.927299
5100.0,5110.0,01:25:00.000,01:25:10.000,0.994161,True,0.987699,-8.778,0.990162,0.076821,1.709903,0.994161,-6.581,0.991879,0.100502,1.923069
5110.0,5120.0,01:25:10.000,01:25:20.000,0.983642,True,0.983642,-14.616,0.991324,0.071051,1.069082,0.969186,-12.274,0.993397,0.058241,1.693501
5120.0,5130.0,01:25:20.000,01:25:30.000,0.969474,True,0.965486,-13.26,0.996253,0.056133,0.915639,0.969474,-9.969,0.997672,0.058198,1.378574
5130.0,5140.0,01:25:30.000,01:25:40.000,0.976827,True,0.928124,-10.511,0.997146,0.042723,2.525201,0.976827,-8.91,0.99791,0.063257,1.898192
5140.0,5150.0,01:25:40.000,01:25:50.000,0.986183,True,0.98575,-13.449,0.991266,0.073918,1.097905,0.986183,-10.45,0.995197,0.073912,1.224941
5150.0,5160.0,01:25:50.000,01:26:00.000,0.941497,False,0.938359,-14.266,0.995339,0.04565,1.120728,0.941497,-12.333,0.997502,0.046515,1.153416
5160.0,5170.0,01:26:00.000,01:26:10.000,0.969074,True,0.952294,-13.898,0.996065,0.050285,0.972769,0.969074,-10.875,0.997616,0.057996,1.256848
5170.0,5180.0,01:26:10.000,01:26:20.000,0.971837,True,0.939014,-11.874,0.996527,0.045762,1.010707,0.971837,-8.962,0.998184,0.059626,1.542666
5180.0,5190.0,01:26:20.000,01:26:30.000,0.989231,True,0.986231,-12.338,0.993351,0.074359,1.321396,0.989231,-8.768,0.99644,0.079375,1.832615
5190.0,5200.0,01:26:30.000,01:26:40.000,0.966974,True,0.895743,-13.95,0.996945,0.035743,0.94643,0.966974,-8.523,0.998253,0.05671,2.035363
5200.0,5210.0,01:26:40.000,01:26:50.000,0.97072,True,0.881019,-15.393,0.996581,0.033144,1.146705,0.97072,-8.293,0.998285,0.058891,1.823495
5210.0,5220.0,01:26:50.000,01:27:00.000,0.977231,True,0.961045,-14.143,0.996662,0.053962,0.91934,0.977231,-9.615,0.997985,0.063616,1.463063
5220.0,5230.0,01:27:00.000,01:27:10.000,0.957238,True,0.957238,-17.075,0.994062,0.052504,0.608648,0.956183,-11.801,0.998102,0.051709,1.712437
5230.0,5240.0,01:27:10.000,01:27:20.000,0.955141,True,0.814864,-18.575,0.996594,0.023521,0.638568,0.955141,-12.499,0.998437,0.051302,1.283403
5240.0,5250.0,01:27:20.000,01:27:30.000,0.988026,True,0.924003,-14.284,0.996653,0.041775,0.709818,0.988026,-6.407,0.997811,0.076565,2.263326
5250.0,5260.0,01:27:30.000,01:27:40.000,0.993681,True,0.993681,-16.231,0.980381,0.113008,0.772401,0.987988,-8.286,0.996047,0.076785,1.476147
5260.0,5270.0,01:27:40.000,01:27:50.000,0.961583,True,0.935283,-15.416,0.99629,0.044787,0.915376,0.961583,-7.298,0.998316,0.05396,1.837791
5270.0,5280.0,01:27:50.000,01:28:00.000,0.991339,True,0.881694,-14.648,0.996767,0.033243,1.187242,0.991339,-9.128,0.997089,0.085045,1.583533
5280.0,5290.0,01:28:00.000,01:28:10.000,0.968586,True,0.922242,-13.794,0.996131,0.041341,1.183241,0.968586,-10.054,0.997114,0.057692,1.270656
5290.0,5300.0,01:28:10.000,01:28:20.000,0.938103,False,0.931848,-15.343,0.994707,0.043851,0.727425,0.938103,-10.457,0.998182,0.045442,1.442827
5300.0,5310.0,01:28:20.000,01:28:30.000,0.965892,True,0.944727,-16.014,0.995593,0.047712,0.725973,0.965892,-10.301,0.998076,0.056181,1.312354
5310.0,5320.0,01:28:30.000,01:28:40.000,0.923237,False,0.831632,-16.844,0.998082,0.02571,0.69054,0.923237,-13.604,0.998181,0.041555,1.020402
5320.0,5330.0,01:28:40.000,01:28:50.000,0.990359,True,0.990359,-19.772,0.990936,0.088,0.436321,0.9806,-16.657,0.996156,0.067541,0.52467
5330.0,5340.0,01:28:50.000,01:29:00.000,0.966434,True,0.961186,-17.611,0.994512,0.054329,0.867655,0.966434,-16.625,0.995294,0.056914,0.56688
5340.0,5350.0,01:29:00.000,01:29:10.000,0.985589,True,0.985589,-19.211,0.982054,0.076202,0.461753,0.972653,-16.385,0.989656,0.060939,0.598102
5350.0,5360.0,01:29:10.000,01:29:20.000,0.974753,True,0.974753,-20.833,0.989338,0.063396,0.403951,0.952875,-17.578,0.994918,0.050742,0.633667
5360.0,5370.0,01:29:20.000,01:29:30.000,0.970517,True,0.970517,-22.096,0.992639,0.060467,0.397082,0.897061,-19.192,0.997134,0.036155,0.53439
5370.0,5380.0,01:29:30.000,01:29:40.000,0.979397,True,0.979397,-24.79,0.990183,0.070002,0.259318,0.950514,-22.616,0.993729,0.050462,0.36162
5380.0,5390.0,01:29:40.000,01:29:50.000,0.985627,True,0.985627,-29.284,0.971525,0.11923,0.157361,0.93435,-24.928,0.990701,0.045517,0.28168
5390.0,5400.0,01:29:50.000,01:30:00.000,0.981265,True,0.981265,-29.145,0.979664,0.082217,0.178541,0.897419,-24.313,0.995132,0.036628,0.225009
5400.0,5410.0,01:30:00.000,01:30:10.000,0.963824,True,0.963824,-28.282,0.992323,0.059131,0.169462,0.906035,-25.761,0.995827,0.03857,0.226325
5410.0,5420.0,01:30:10.000,01:30:20.000,0.973598,True,0.973598,-22.058,0.989258,0.062853,0.482907,0.951651,-17.763,0.995865,0.050269,0.867319
5420.0,5430.0,01:30:20.000,01:30:30.000,0.986157,True,0.915408,-14.298,0.996403,0.03977,1.110216,0.986157,-7.337,0.99753,0.07346,1.562206
5430.0,5440.0,01:30:30.000,01:30:40.000,0.962394,True,0.858297,-18.957,0.994954,0.029612,0.600645,0.962394,-11.438,0.997627,0.054463,1.409227
5440.0,5450.0,01:30:40.000,01:30:50.000,0.974004,True,0.974004,-20.458,0.993874,0.062517,0.466889,0.9675,-18.049,0.9963,0.057652,0.734039
5450.0,5460.0,01:30:50.000,01:31:00.000,0.980258,True,0.980258,-18.224,0.994224,0.067612,0.567536,0.97015,-15.657,0.996135,0.058991,0.679792
5460.0,5470.0,01:31:00.000,01:31:10.000,0.982708,True,0.982708,-17.979,0.993392,0.07045,0.623583,0.974877,-13.309,0.997406,0.061997,1.21901
5470.0,5480.0,01:31:10.000,01:31:20.000,0.966101,True,0.966101,-25.921,0.988651,0.059202,0.22264,0.902331,-22.999,0.994268,0.037475,0.450143
5480.0,5490.0,01:31:20.000,01:31:30.000,0.972584,True,0.972584,-22.401,0.993477,0.062026,0.368463,0.939348,-18.714,0.997277,0.046148,0.607815
5490.0,5500.0,01:31:30.000,01:31:40.000,0.879362,False,0.848825,-21.293,0.989501,0.028333,0.512196,0.879362,-18.172,0.995021,0.032952,0.693328
5500.0,5510.0,01:31:40.000,01:31:50.000,0.953008,True,0.953008,-25.576,0.990078,0.052258,0.258207,0.912547,-23.043,0.995723,0.039631,0.341669
5510.0,5520.0,01:31:50.000,01:32:00.000,0.971623,True,0.971623,-23.719,0.989284,0.061963,0.323923,0.952324,-20.909,0.993304,0.050906,0.4006
5520.0,5530.0,01:32:00.000,01:32:10.000,0.906049,False,0.906049,-22.595,0.992291,0.03822,0.30474,0.844287,-17.512,0.998415,0.02749,0.552122
5530.0,5540.0,01:32:10.000,01:32:20.000,0.987658,True,0.987658,-25.656,0.973718,0.094052,0.256704,0.966721,-20.03,0.993981,0.057562,0.517924
5540.0,5550.0,01:32:20.000,01:32:30.000,0.89089,False,0.83326,-20.842,0.993243,0.026081,0.341861,0.89089,-15.477,0.997404,0.034876,0.682954
5550.0,5560.0,01:32:30.000,01:32:40.000,0.93759,False,0.93759,-22.053,0.992482,0.046004,0.432072,0.929497,-15.62,0.998086,0.043195,0.780445
5560.0,5570.0,01:32:40.000,01:32:50.000,0.946881,False,0.946881,-23.678,0.993783,0.049308,0.342306,0.887941,-19.466,0.997748,0.034477,0.495412
5570.0,5580.0,01:32:50.000,01:33:00.000,0.846816,False,0.821708,-26.556,0.99331,0.024896,0.214699,0.846816,-21.558,0.998011,0.028002,0.313048
5580.0,5590.0,01:33:00.000,01:33:10.000,0.836071,False,0.810876,-26.434,0.99552,0.023433,0.211615,0.836071,-18.726,0.998708,0.026365,0.57192
5590.0,5600.0,01:33:10.000,01:33:20.000,0.905069,False,0.905069,-29.119,0.993539,0.039101,0.184028,0.747407,-22.269,0.998957,0.015266,0.35355
5600.0,5610.0,01:33:20.000,01:33:30.000,0.992301,True,0.98704,-23.144,0.919329,0.193802,0.565778,0.992301,-19.788,0.961317,0.149745,0.667778
5610.0,5620.0,01:33:30.000,01:33:40.000,0.93529,False,0.93529,-23.818,0.992445,0.045571,0.293144,0.893804,-18.056,0.997834,0.035487,0.545517
5620.0,5630.0,01:33:40.000,01:33:50.000,0.984184,True,0.984184,-17.448,0.992329,0.072368,0.739418,0.964899,-14.815,0.996206,0.055918,1.463879
5630.0,5640.0,01:33:50.000,01:34:00.000,0.899898,False,0.899898,-22.389,0.993423,0.036942,0.369916,0.884836,-18.332,0.997149,0.033884,0.589787
5640.0,5650.0,01:34:00.000,01:34:10.000,0.963984,True,0.963984,-26.482,0.991524,0.058102,0.244305,0.917234,-21.924,0.996623,0.040576,0.460331
5650.0,5660.0,01:34:10.000,01:34:20.000,0.924238,False,0.924238,-25.348,0.99519,0.042752,0.245243,0.874976,-22.143,0.997683,0.032391,0.335326
5660.0,5670.0,01:34:20.000,01:34:30.000,0.986324,True,0.986324,-25.208,0.972112,0.086745,0.576069,0.973955,-22.395,0.983792,0.063494,0.67783
5670.0,5680.0,01:34:30.000,01:34:40.000,0.90543,False,0.903673,-24.035,0.99547,0.037846,0.35604,0.90543,-20.797,0.997496,0.037903,0.531534
5680.0,5690.0,01:34:40.000,01:34:50.000,0.928309,False,0.920241,-17.933,0.99704,0.041002,0.650413,0.928309,-14.303,0.998203,0.042841,0.824742
5690.0,5700.0,01:34:50.000,01:35:00.000,0.944255,False,0.925316,-13.589,0.997272,0.042075,0.922569,0.944255,-11.368,0.997699,0.047364,1.153855
5700.0,5710.0,01:35:00.000,01:35:10.000,0.986745,True,0.986011,-9.033,0.995116,0.073521,1.369484,0.986745,-6.378,0.997358,0.074353,2.731809
5710.0,5720.0,01:35:10.000,01:35:20.000,0.976365,True,0.976365,-12.404,0.995531,0.063158,1.24633,0.942779,-10.46,0.997993,0.046868,1.968602
5720.0,5730.0,01:35:20.000,01:35:30.000,0.992885,True,0.992885,-11.863,0.99015,0.09395,1.393202,0.986843,-8.924,0.994537,0.074905,1.439243
5730.0,5740.0,01:35:30.000,01:35:40.000,0.994272,True,0.97832,-6.124,0.995231,0.064531,2.351202,0.994272,-0.963,0.996424,0.098547,5.617467
5740.0,5750.0,01:35:40.000,01:35:50.000,0.995102,True,0.98418,-8.19,0.995191,0.070855,2.087458,0.995102,-2.873,0.996687,0.107484,3.619561
5750.0,5760.0,01:35:50.000,01:36:00.000,0.995153,True,0.993762,-4.822,0.990663,0.097325,4.269297,0.995153,-3.472,0.992334,0.111994,4.807933
5760.0,5770.0,01:36:00.000,01:36:10.000,0.994465,True,0.990628,-8.57,0.993666,0.083264,1.341012,0.994465,-6.397,0.995128,0.101826,2.008313
5770.0,5780.0,01:36:10.000,01:36:20.000,0.994401,True,0.994401,-6.459,0.985025,0.107096,2.527976,0.993481,-3.545,0.991385,0.094978,3.498896
5780.0,5790.0,01:36:20.000,01:36:30.000,0.990474,True,0.990474,-11.339,0.988362,0.084087,1.136021,0.988496,-8.868,0.993827,0.07806,1.309411
5790.0,5800.0,01:36:30.000,01:36:40.000,0.992814,True,0.988325,-15.199,0.911165,0.237848,1.082549,0.992814,-12.06,0.950252,0.175081,1.597473
5800.0,5810.0,01:36:40.000,01:36:50.000,0.9798,True,0.9798,-13.951,0.990562,0.066593,0.896223,0.968814,-11.154,0.995191,0.057918,1.30357
5810.0,5820.0,01:36:50.000,01:37:00.000,0.99241,True,0.991609,-12.128,0.994408,0.087131,1.219804,0.99241,-9.93,0.996244,0.089388,1.776142
5820.0,5830.0,01:37:00.000,01:37:10.000,0.986768,True,0.956275,-13.062,0.996807,0.051815,1.540818,0.986768,-10.776,0.997548,0.074723,2.259939
5830.0,5840.0,01:37:10.000,01:37:20.000,0.995399,True,0.981239,-9.274,0.994441,0.067503,1.695591,0.995399,-6.947,0.996335,0.11521,2.250103
5840.0,5850.0,01:37:20.000,01:37:30.000,0.988346,True,0.988346,-13.46,0.994673,0.078371,1.006546,0.978625,-11.828,0.996608,0.065008,1.384513
5850.0,5860.0,01:37:30.000,01:37:40.000,0.96791,True,0.96791,-17.105,0.995671,0.057794,0.521652,0.927075,-14.383,0.997816,0.042532,0.816543
5860.0,5870.0,01:37:40.000,01:37:50.000,0.982665,True,0.982665,-17.298,0.991367,0.070339,0.570127,0.959109,-12.937,0.997287,0.053013,1.406335
5870.0,5880.0,01:37:50.000,01:38:00.000,0.978125,True,0.978125,-23.398,0.990828,0.067526,0.369966,0.884956,-18.577,0.997848,0.03391,0.776079
5880.0,5890.0,01:38:00.000,01:38:10.000,0.907919,False,0.901527,-13.779,0.997023,0.03685,0.861219,0.907919,-11.494,0.998506,0.038088,1.313538
5890.0,5900.0,01:38:10.000,01:38:20.000,0.975095,True,0.975095,-11.673,0.994421,0.062156,1.351315,0.973229,-8.781,0.997064,0.060588,1.567509
5900.0,5910.0,01:38:20.000,01:38:30.000,0.987801,True,0.987801,-11.129,0.994524,0.076874,1.476986,0.978626,-8.425,0.997542,0.064784,1.873074
5910.0,5920.0,01:38:30.000,01:38:40.000,0.994815,True,0.994815,-14.062,0.987926,0.125944,0.937031,0.993229,-10.197,0.994083,0.094138,1.515776
5920.0,5930.0,01:38:40.000,01:38:50.000,0.972969,True,0.944498,-15.666,0.996559,0.047605,0.698072,0.972969,-12.98,0.997212,0.060604,1.25224
5930.0,5940.0,01:38:50.000,01:39:00.000,0.98895,True,0.985441,-13.228,0.990866,0.07343,0.918646,0.98895,-10.301,0.994715,0.079116,1.287955
5940.0,5950.0,01:39:00.000,01:39:10.000,0.98738,True,0.985559,-13.263,0.993733,0.073401,1.060927,0.98738,-10.714,0.996198,0.07589,1.515752
5950.0,5960.0,01:39:10.000,01:39:20.000,0.983188,True,0.977645,-12.306,0.990954,0.06441,1.035591,0.983188,-10.635,0.994106,0.069831,1.300611
5960.0,5970.0,01:39:20.000,01:39:30.000,0.964016,True,0.93916,-14.557,0.99544,0.045898,0.668782,0.964016,-10.234,0.997659,0.05522,1.345813
5970.0,5980.0,01:39:30.000,01:39:40.000,0.97733,True,0.97733,-19.007,0.973718,0.065959,0.595102,0.975276,-11.736,0.995552,0.062258,1.195941
5980.0,5990.0,01:39:40.000,01:39:50.000,0.987177,True,0.914044,-14.301,0.996933,0.039463,1.083045,0.987177,-7.225,0.99744,0.075121,1.805192
5990.0,6000.0,01:39:50.000,01:40:00.000,0.984961,True,0.964423,-13.146,0.995232,0.055597,1.408133,0.984961,-7.457,0.997833,0.0717,1.827021
6000.0,6010.0,01:40:00.000,01:40:10.000,0.969836,True,0.969836,-13.132,0.995334,0.058628,1.097838,0.955488,-11.368,0.997283,0.051427,1.350287
6010.0,6020.0,01:40:10.000,01:40:20.000,0.985814,True,0.985814,-17.164,0.991348,0.074902,0.642177,0.959896,-14.314,0.996999,0.053436,0.950387
6020.0,6030.0,01:40:20.000,01:40:30.000,0.960171,True,0.955783,-14.954,0.995968,0.051715,0.835434,0.960171,-10.708,0.997839,0.053399,1.392218
6030.0,6040.0,01:40:30.000,01:40:40.000,0.962832,True,0.904099,-17.964,0.995371,0.037499,0.64163,0.962832,-12.639,0.99781,0.054718,1.379366
6040.0,6050.0,01:40:40.000,01:40:50.000,0.986751,True,0.986751,-20.892,0.983841,0.079469,0.383285,0.96005,-17.266,0.993784,0.05378,0.737471
6050.0,6060.0,01:40:50.000,01:41:00.000,0.941018,False,0.941018,-20.279,0.996317,0.046812,0.540582,0.922092,-17.364,0.997931,0.041408,0.820218
6060.0,6070.0,01:41:00.000,01:41:10.000,0.939203,False,0.939203,-24.919,0.994413,0.046952,0.313348,0.872719,-21.873,0.997944,0.031999,0.381231
6070.0,6080.0,01:41:10.000,01:41:20.000,0.983356,True,0.97147,-27.87,0.854774,0.169117,0.277076,0.983356,-25.013,0.901265,0.142776,0.33365
6080.0,6090.0,01:41:20.000,01:41:30.000,0.909932,False,0.909932,-25.221,0.997184,0.039316,0.317319,0.876918,-23.375,0.99774,0.032806,0.331981
6090.0,6100.0,01:41:30.000,01:41:40.000,0.940842,False,0.940842,-29.307,0.986031,0.049101,0.218461,0.876681,-25.551,0.992148,0.03302,0.234072
6100.0,6110.0,01:41:40.000,01:41:50.000,0.982895,True,0.982895,-28.306,0.980845,0.083541,0.239512,0.959884,-25.867,0.989967,0.055581,0.301428
6110.0,6120.0,01:41:50.000,01:42:00.000,0.985915,True,0.982667,-27.591,0.913837,0.128807,0.509245,0.985915,-25.548,0.946268,0.095183,0.423402
6120.0,6130.0,01:42:00.000,01:42:10.000,0.985107,True,0.985107,-28.512,0.968599,0.098717,0.195518,0.9828,-24.858,0.982957,0.075681,0.217508
6130.0,6140.0,01:42:10.000,01:42:20.000,0.977287,True,0.977287,-28.303,0.983678,0.071964,0.197991,0.937259,-24.105,0.992726,0.04621,0.229598
6140.0,6150.0,01:42:20.000,01:42:30.000,0.949081,False,0.949081,-29.669,0.990386,0.052462,0.135181,0.811947,-26.229,0.998006,0.023542,0.338766
6150.0,6160.0,01:42:30.000,01:42:40.000,0.891428,False,0.840918,-21.369,0.994573,0.027168,0.438284,0.891428,-16.47,0.997944,0.034996,0.795173
6160.0,6170.0,01:42:40.000,01:42:50.000,0.893267,False,0.893267,-22.628,0.994878,0.035671,0.416557,0.872373,-17.272,0.998146,0.031744,0.839883
6170.0,6180.0,01:42:50.000,01:43:00.000,0.982874,True,0.982874,-19.957,0.98912,0.071638,0.741358,0.953089,-14.895,0.996218,0.050632,1.148274
6180.0,6190.0,01:43:00.000,01:43:10.000,0.885466,False,0.885466,-29.069,0.994051,0.035154,0.1718,0.777486,-22.525,0.998908,0.018933,0.394151
6190.0,6200.0,01:43:10.000,01:43:20.000,0.970658,True,0.970658,-31.372,0.92682,0.076257,0.132443,0.95216,-27.16,0.961302,0.053221,0.242606
6200.0,6210.0,01:43:20.000,01:43:30.000,0.993167,True,0.99118,-23.856,0.969713,0.223354,0.605377,0.993167,-21.138,0.982072,0.150721,0.552487
6210.0,6220.0,01:43:30.000,01:43:40.000,0.971932,True,0.971932,-18.878,0.988599,0.060835,0.693716,0.936456,-15.537,0.994365,0.045152,1.160577
6220.0,6230.0,01:43:40.000,01:43:50.000,0.951058,True,0.951058,-14.544,0.996417,0.049843,0.790533,0.912615,-11.23,0.998266,0.03908,1.331105
